,RC_ID,RC_Name,Classification,tr_retailN,Region,Country,AverageIMD,IMDRegional,diff_IMDRegional,r_IMDRegional,IMDNational,diff_IMDNational,r_IMDNational,whichCentroid
521,RC_EW_2920,High Street; Neston; Cheshire West and Chester (North West; England),Market Town,84,North West,England,27.925,27.90890505,0.016094952,MORE DEPRIVED,21.66939261,6.255607386,MORE DEPRIVED,Population-Weighted
522,RC_EW_294,High Street; Mexborough; Doncaster (Yorkshire and The Humber; England),District Centre,202,Yorkshire and The Humber,England,43.52933333,26.00160627,17.52772706,MORE DEPRIVED,21.66939261,21.85994072,MORE DEPRIVED,Population-Weighted
523,RC_EW_2950,Queens Retail Park; Preston (North West; England),Large Retail Park,33,North West,England,52.7224,27.90890505,24.81349495,MORE DEPRIVED,21.66939261,31.05300739,MORE DEPRIVED,Population-Weighted
524,RC_EW_2953,Preston; Preston (North West; England),Major Town Centre,435,North West,England,42.23544444,27.90890505,14.3265394,MORE DEPRIVED,21.66939261,20.56605183,MORE DEPRIVED,Population-Weighted
525,RC_EW_2955,Deepdale Shopping Park; Preston (North West; England),Small Retail Park,13,North West,England,42.997,27.90890505,15.08809495,MORE DEPRIVED,21.66939261,21.32760739,MORE DEPRIVED,Population-Weighted
526,RC_EW_2960,Riversway Retail Park; Preston (North West; England),Large Retail Park,25,North West,England,23.782,27.90890505,-4.126905048,LESS DEPRIVED,21.66939261,2.112607386,MORE DEPRIVED,Population-Weighted
527,RC_EW_2963,St. George Shopping Centre; Preston (North West; England),Large Retail Park,98,North West,England,31.19333333,27.90890505,3.284428286,MORE DEPRIVED,21.66939261,9.52394072,MORE DEPRIVED,Population-Weighted
528,RC_EW_2969,Leyland; South Ribble (North West; England),Town Centre,186,North West,England,21.2731,27.90890505,-6.635805048,LESS DEPRIVED,21.66939261,-0.396292614,LESS DEPRIVED,Population-Weighted
529,RC_EW_2971,Capitol Centre Retail Park; South Ribble (North West; England),Small Retail Park,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,RC_EW_2977,Berry Lane; Longridge; Ribble Valley (North West; England),Local Centre,100,North West,England,10.7315,27.90890505,-17.17740505,LESS DEPRIVED,21.66939261,-10.93789261,LESS DEPRIVED,Population-Weighted
531,RC_EW_2979,Winter Hey Lane; Horwich; Bolton (North West; England),Local Centre,138,North West,England,27.66416667,27.90890505,-0.244738381,LESS DEPRIVED,21.66939261,5.994774053,MORE DEPRIVED,Population-Weighted
532,RC_EW_2982,Middlebrook Retail & Leisure Park; Bolton (North West; England),Large Retail Park,62,North West,England,12.787,27.90890505,-15.12190505,LESS DEPRIVED,21.66939261,-8.882392614,LESS DEPRIVED,Population-Weighted
533,RC_EW_2987,Chorley; Chorley (North West; England),Town Centre,319,North West,England,29.95866667,27.90890505,2.049761619,MORE DEPRIVED,21.66939261,8.289274053,MORE DEPRIVED,Population-Weighted
534,RC_EW_2994,Duckworth Street; Darwen; Blackburn with Darwen (North West; England),Local Centre,144,North West,England,46.6842,27.90890505,18.77529495,MORE DEPRIVED,21.66939261,25.01480739,MORE DEPRIVED,Population-Weighted
535,RC_EW_2997,Blackpool Retail Park; Blackpool (North West; England),Small Retail Park,0,North West,England,24.8845,27.90890505,-3.024405048,LESS DEPRIVED,21.66939261,3.215107386,MORE DEPRIVED,Population-Weighted
536,RC_EW_2998,Highfield Road; South Shore; Blackpool (North West; England),Local Centre,100,North West,England,40.69625,27.90890505,12.78734495,MORE DEPRIVED,21.66939261,19.02685739,MORE DEPRIVED,Population-Weighted
537,RC_EW_3007,Lytham Road; South Shore; Blackpool (North West; England),District Centre,239,North West,England,76.715,27.90890505,48.80609495,MORE DEPRIVED,21.66939261,55.04560739,MORE DEPRIVED,Population-Weighted
538,RC_EW_3012,Clifton Street; Lytham; Fylde (North West; England),District Centre,198,North West,England,10.3535,27.90890505,-17.55540505,LESS DEPRIVED,21.66939261,-11.31589261,LESS DEPRIVED,Population-Weighted
539,RC_EW_3014,Lytham St Anne's; Fylde (North West; England),Town Centre,250,North West,England,26.91388889,27.90890505,-0.995016159,LESS DEPRIVED,21.66939261,5.244496275,MORE DEPRIVED,Population-Weighted
540,RC_EW_3016,Poulton-le-Fylde; Wyre (North West; England),Local Centre,133,North West,England,15.522,27.90890505,-12.38690505,LESS DEPRIVED,21.66939261,-6.147392614,LESS DEPRIVED,Population-Weighted
541,RC_EW_302,Rotherham; Rotherham (Yorkshire and The Humber; England),Town Centre,409,Yorkshire and The Humber,England,55.093,26.00160627,29.09139373,MORE DEPRIVED,21.66939261,33.42360739,MORE DEPRIVED,Population-Weighted
542,RC_EW_3031,Blackburn; Blackburn with Darwen (North West; England),Town Centre,329,North West,England,51.4987,27.90890505,23.58979495,MORE DEPRIVED,21.66939261,29.82930739,MORE DEPRIVED,Population-Weighted
543,RC_EW_3045,Victoria Street; Brookhouse; Blackburn with Darwen (North West; England),Local Centre,131,North West,England,40.2938,27.90890505,12.38489495,MORE DEPRIVED,21.66939261,18.62440739,MORE DEPRIVED,Population-Weighted
544,RC_EW_3051,Queen Street; Great Harwood; Hyndburn (North West; England),Local Centre,131,North West,England,29.35066667,27.90890505,1.441761619,MORE DEPRIVED,21.66939261,7.681274053,MORE DEPRIVED,Population-Weighted
545,RC_EW_3053,High Street; Garstang; Wyre (North West; England),Local Centre,105,North West,England,9.374666667,27.90890505,-18.53423838,LESS DEPRIVED,21.66939261,-12.29472595,LESS DEPRIVED,Population-Weighted
546,RC_EW_3056,Birchwood Shopping Centre; Warrington (North West; England),Large Retail Park,54,North West,England,39.186,27.90890505,11.27709495,MORE DEPRIVED,21.66939261,17.51660739,MORE DEPRIVED,Geometric
547,RC_EW_3057,Alban Retail Park; Warrington (North West; England),Small Retail Park,19,North West,England,49.022,27.90890505,21.11309495,MORE DEPRIVED,21.66939261,27.35260739,MORE DEPRIVED,Population-Weighted
548,RC_EW_3064,Flixton Road; Urmston; Trafford (North West; England),District Centre,193,North West,England,16.12685714,27.90890505,-11.7820479,LESS DEPRIVED,21.66939261,-5.542535471,LESS DEPRIVED,Population-Weighted
549,RC_EW_3065,Ashley Road; Hale; Trafford (North West; England),Local Centre,100,North West,England,6.1286,27.90890505,-21.78030505,LESS DEPRIVED,21.66939261,-15.54079261,LESS DEPRIVED,Population-Weighted
550,RC_EW_3066,Altrincham; Trafford (North West; England),Town Centre,352,North West,England,7.693333333,27.90890505,-20.21557171,LESS DEPRIVED,21.66939261,-13.97605928,LESS DEPRIVED,Population-Weighted
551,RC_EW_3067,Altrincham Retail Park; Trafford (North West; England),Large Retail Park,32,North West,England,18.03833333,27.90890505,-9.870571714,LESS DEPRIVED,21.66939261,-3.63105928,LESS DEPRIVED,Population-Weighted
552,RC_EW_307,Parkgate Shopping Park; Rotherham (Yorkshire and The Humber; England),Large Retail Park,43,Yorkshire and The Humber,England,39.802,26.00160627,13.80039373,MORE DEPRIVED,21.66939261,18.13260739,MORE DEPRIVED,Geometric
553,RC_EW_3072,King Street; Knutsford; Cheshire East (North West; England),Market Town,195,North West,England,11.581,27.90890505,-16.32790505,LESS DEPRIVED,21.66939261,-10.08839261,LESS DEPRIVED,Population-Weighted
554,RC_EW_3074,Wilmslow; Cheshire East (North West; England),District Centre,223,North West,England,6.0555,27.90890505,-21.85340505,LESS DEPRIVED,21.66939261,-15.61389261,LESS DEPRIVED,Population-Weighted
555,RC_EW_3077,Simm's Cross; Halton (North West; England),Town Centre,316,North West,England,48.6118,27.90890505,20.70289495,MORE DEPRIVED,21.66939261,26.94240739,MORE DEPRIVED,Population-Weighted
556,RC_EW_3079,Runcorn Shopping Centre; Halton Lea; Halton (North West; England),Local Centre,123,North West,England,58.811,27.90890505,30.90209495,MORE DEPRIVED,21.66939261,37.14160739,MORE DEPRIVED,Population-Weighted
557,RC_EW_3081,Huyton; Knowsley (North West; England),Town Centre,111,North West,England,43.13466667,27.90890505,15.22576162,MORE DEPRIVED,21.66939261,21.46527405,MORE DEPRIVED,Population-Weighted
558,RC_EW_3082,Cables Retail Park; Knowsley (North West; England),Small Retail Park,18,North West,England,62.2515,27.90890505,34.34259495,MORE DEPRIVED,21.66939261,40.58210739,MORE DEPRIVED,Population-Weighted
559,RC_EW_3083,Eccleston Street; Prescot; Knowsley (North West; England),Local Centre,130,North West,England,33.86875,27.90890505,5.959844952,MORE DEPRIVED,21.66939261,12.19935739,MORE DEPRIVED,Population-Weighted
560,RC_EW_3085,Church Street; Runcorn; Halton (North West; England),Market Town,164,North West,England,37.473,27.90890505,9.564094952,MORE DEPRIVED,21.66939261,15.80360739,MORE DEPRIVED,Population-Weighted
561,RC_EW_3089,Gemini Retail Park; Warrington (North West; England),Small Retail Park,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,RC_EW_3091,Market Street; Newton-le-Willows; St. Helens (North West; England),Local Centre,114,North West,England,36.70033333,27.90890505,8.791428286,MORE DEPRIVED,21.66939261,15.03094072,MORE DEPRIVED,Population-Weighted
563,RC_EW_3094,London Road; Stockton Heath; Warrington (North West; England),Local Centre,136,North West,England,8.7918,27.90890505,-19.11710505,LESS DEPRIVED,21.66939261,-12.87759261,LESS DEPRIVED,Population-Weighted
564,RC_EW_3096,Warrington; Warrington (North West; England),Major Town Centre,471,North West,England,38.01285714,27.90890505,10.1039521,MORE DEPRIVED,21.66939261,16.34346453,MORE DEPRIVED,Population-Weighted
565,RC_EW_3097,Pinners Brow Retail Park; Warrington (North West; England),Small Retail Park,17,North West,England,38.85725,27.90890505,10.94834495,MORE DEPRIVED,21.66939261,17.18785739,MORE DEPRIVED,Population-Weighted
566,RC_EW_31,Fore Street; Redruth; Cornwall (South West; England),District Centre,155,South West,England,24.47325,18.2526559,6.220594102,MORE DEPRIVED,21.66939261,2.803857386,MORE DEPRIVED,Population-Weighted
567,RC_EW_3101,Ravenhead Retail Park; St. Helens (North West; England),Large Retail Park,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,RC_EW_3102,St Helens; St. Helens (North West; England),Town Centre,494,North West,England,54.94585714,27.90890505,27.0369521,MORE DEPRIVED,21.66939261,33.27646453,MORE DEPRIVED,Population-Weighted
569,RC_EW_3109,Northwich; Cheshire West and Chester (North West; England),Town Centre,299,North West,England,32.34325,27.90890505,4.434344952,MORE DEPRIVED,21.66939261,10.67385739,MORE DEPRIVED,Population-Weighted
570,RC_EW_3115,Market Street; Farnworth; Bolton (North West; England),District Centre,215,North West,England,43.1474,27.90890505,15.23849495,MORE DEPRIVED,21.66939261,21.47800739,MORE DEPRIVED,Population-Weighted
571,RC_EW_3118,Bolton Road; Walkden; Salford (North West; England),Local Centre,118,North West,England,40.73533333,27.90890505,12.82642829,MORE DEPRIVED,21.66939261,19.06594072,MORE DEPRIVED,Population-Weighted
572,RC_EW_3124,Trinity Retail Park; Bolton (North West; England),Large Retail Park,33,North West,England,37.614,27.90890505,9.705094952,MORE DEPRIVED,21.66939261,15.94460739,MORE DEPRIVED,Population-Weighted
573,RC_EW_3129,Eccles; Salford (North West; England),Town Centre,142,North West,England,38.82,27.90890505,10.91109495,MORE DEPRIVED,21.66939261,17.15060739,MORE DEPRIVED,Population-Weighted
574,RC_EW_313,Onyx Retail Park; Rotherham (Yorkshire and The Humber; England),Small Retail Park,15,Yorkshire and The Humber,England,22.345,26.00160627,-3.656606271,LESS DEPRIVED,21.66939261,0.675607386,MORE DEPRIVED,Population-Weighted
575,RC_EW_3130,Trafford Centre; Trafford (North West; England),Large Shopping Centre,327,North West,England,18.313,27.90890505,-9.595905048,LESS DEPRIVED,21.66939261,-3.356392614,LESS DEPRIVED,Population-Weighted
576,RC_EW_3134,The Parade; Swinton; Salford (North West; England),Local Centre,103,North West,England,30.48975,27.90890505,2.580844952,MORE DEPRIVED,21.66939261,8.820357386,MORE DEPRIVED,Population-Weighted
577,RC_EW_3135,Swinton Square; Salford (North West; England),Small Retail Park,17,North West,England,35.9146,27.90890505,8.005694952,MORE DEPRIVED,21.66939261,14.24520739,MORE DEPRIVED,Population-Weighted
578,RC_EW_3138,Market Street; Westhoughton; Bolton (North West; England),Local Centre,129,North West,England,21.45566667,27.90890505,-6.453238381,LESS DEPRIVED,21.66939261,-0.213725947,LESS DEPRIVED,Population-Weighted
579,RC_EW_3142,Derby Street; Willows; Bolton (North West; England),District Centre,166,North West,England,45.8603,27.90890505,17.95139495,MORE DEPRIVED,21.66939261,24.19090739,MORE DEPRIVED,Population-Weighted
580,RC_EW_3143,Elliott Street; Tyldesley; Wigan (North West; England),Local Centre,104,North West,England,19.7092,27.90890505,-8.199705048,LESS DEPRIVED,21.66939261,-1.960192614,LESS DEPRIVED,Population-Weighted
581,RC_EW_3150,Bury New Road; Prestwich; Bury (North West; England),Local Centre,110,North West,England,23.1704,27.90890505,-4.738505048,LESS DEPRIVED,21.66939261,1.501007386,MORE DEPRIVED,Population-Weighted
582,RC_EW_3162,Bolton Gate Retail Park; Bolton (North West; England),Large Retail Park,40,North West,England,64.112,27.90890505,36.20309495,MORE DEPRIVED,21.66939261,42.44260739,MORE DEPRIVED,Population-Weighted
583,RC_EW_3174,Bolton Shopping Park; Bolton (North West; England),Large Retail Park,38,North West,England,57.268,27.90890505,29.35909495,MORE DEPRIVED,21.66939261,35.59860739,MORE DEPRIVED,Population-Weighted
584,RC_EW_3177,Bolton; Bolton (North West; England),Major Town Centre,565,North West,England,60.166,27.90890505,32.25709495,MORE DEPRIVED,21.66939261,38.49660739,MORE DEPRIVED,Population-Weighted
585,RC_EW_3183,Wilmslow Road; Didsbury; Manchester (North West; England),Local Centre,123,North West,England,14.78828571,27.90890505,-13.12061933,LESS DEPRIVED,21.66939261,-6.881106899,LESS DEPRIVED,Population-Weighted
586,RC_EW_3189,High Street; Cheadle; Stockport (North West; England),Local Centre,141,North West,England,24.778,27.90890505,-3.130905048,LESS DEPRIVED,21.66939261,3.108607386,MORE DEPRIVED,Population-Weighted
587,RC_EW_319,Huddersfield Road; Holmfirth; Kirklees (Yorkshire and The Humber; England),Local Centre,140,Yorkshire and The Humber,England,12.3265,26.00160627,-13.67510627,LESS DEPRIVED,21.66939261,-9.342892614,LESS DEPRIVED,Population-Weighted
588,RC_EW_3210,Bramhall Lane South; Kitt's Moss; Stockport (North West; England),Local Centre,110,North West,England,4.14725,27.90890505,-23.76165505,LESS DEPRIVED,21.66939261,-17.52214261,LESS DEPRIVED,Population-Weighted
589,RC_EW_3218,School Road; Sale; Trafford (North West; England),District Centre,194,North West,England,10.86942857,27.90890505,-17.03947648,LESS DEPRIVED,21.66939261,-10.79996404,LESS DEPRIVED,Population-Weighted
590,RC_EW_3225,Stretford Mall; Trafford (North West; England),Large Retail Park,62,North West,England,25.8172,27.90890505,-2.091705048,LESS DEPRIVED,21.66939261,4.147807386,MORE DEPRIVED,Population-Weighted
591,RC_EW_3229,Wilbraham Road; Chorlton-cum-hardy; Manchester (North West; England) - 1,District Centre,156,North West,England,18.21536364,27.90890505,-9.693541411,LESS DEPRIVED,21.66939261,-3.454028977,LESS DEPRIVED,Population-Weighted
592,RC_EW_324,Gallagher Retail Park; Kirklees (Yorkshire and The Humber; England),Large Retail Park,34,Yorkshire and The Humber,England,22.624,26.00160627,-3.377606271,LESS DEPRIVED,21.66939261,0.954607386,MORE DEPRIVED,Population-Weighted
593,RC_EW_3244,Stockport Road; Longsight; Manchester (North West; England),Local Centre,110,North West,England,45.193125,27.90890505,17.28421995,MORE DEPRIVED,21.66939261,23.52373239,MORE DEPRIVED,Population-Weighted
594,RC_EW_3248,Stockport Road; Levenshulme; Manchester (North West; England),District Centre,194,North West,England,38.04855556,27.90890505,10.13965051,MORE DEPRIVED,21.66939261,16.37916294,MORE DEPRIVED,Population-Weighted
595,RC_EW_3251,Lime Square; Manchester (North West; England),Large Retail Park,60,North West,England,47.899,27.90890505,19.99009495,MORE DEPRIVED,21.66939261,26.22960739,MORE DEPRIVED,Population-Weighted
596,RC_EW_3254,Stockport; Stockport (North West; England),Major Town Centre,466,North West,England,51.131,27.90890505,23.22209495,MORE DEPRIVED,21.66939261,29.46160739,MORE DEPRIVED,Population-Weighted
597,RC_EW_3255,Castle Street; Edgeley; Stockport (North West; England),Local Centre,135,North West,England,38.15916667,27.90890505,10.25026162,MORE DEPRIVED,21.66939261,16.48977405,MORE DEPRIVED,Population-Weighted
598,RC_EW_3264,Regent Retail Park; Salford (North West; England),Small Retail Park,4,North West,England,25.1422,27.90890505,-2.766705048,LESS DEPRIVED,21.66939261,3.472807386,MORE DEPRIVED,Population-Weighted
599,RC_EW_3265,Manchester City; Manchester (North West; England),Regional Centre,1289,North West,England,24.62411765,27.90890505,-3.284787401,LESS DEPRIVED,21.66939261,2.954725033,MORE DEPRIVED,Population-Weighted
600,RC_EW_3268,Hulme High Street Retail Park; Manchester (North West; England),Large Retail Park,35,North West,England,43.915,27.90890505,16.00609495,MORE DEPRIVED,21.66939261,22.24560739,MORE DEPRIVED,Population-Weighted
601,RC_EW_327,Middlewood Road; Lower Walkley; Sheffield (Yorkshire and The Humber; England),District Centre,155,Yorkshire and The Humber,England,16.96871429,26.00160627,-9.032891985,LESS DEPRIVED,21.66939261,-4.700678328,LESS DEPRIVED,Population-Weighted
602,RC_EW_3272,Wilmslow Road; Infirmary; Manchester (North West; England),District Centre,192,North West,England,39.90983333,27.90890505,12.00092829,MORE DEPRIVED,21.66939261,18.24044072,MORE DEPRIVED,Population-Weighted
